-183.800, 78.511, 1.454,  1.765
-183.800, 78.462, 1.460,  1.798
-183.800, 78.413, 1.467,  1.831
-183.800, 78.364, 1.474,  1.864
-183.800, 78.315, 1.481,  1.897
-183.800, 78.265, 1.488,  1.930
-183.800, 78.215, 1.495,  1.963
-183.800, 78.165, 1.503,  1.996
-183.800, 78.115, 1.510,  2.029
-183.800, 78.065, 1.517,  2.062
-183.800, 78.014, 1.525,  2.095
-183.800, 77.963, 1.532,  2.128
-183.800, 77.912, 1.540,  2.161
-183.800, 77.860, 1.547,  2.194
-183.800, 77.808, 1.555,  2.227
-183.800, 77.756, 1.563,  2.260
-183.800, 77.704, 1.570,  2.293
-183.800, 77.651, 1.578,  2.326
-183.800, 77.599, 1.586,  2.359
-183.800, 77.546, 1.593,  2.392
-183.800, 77.492, 1.601,  2.425
-183.800, 77.439, 1.609,  2.458
-183.800, 77.385, 1.617,  2.491
-183.800, 77.331, 1.624,  2.524
-183.800, 77.277, 1.632,  2.557
-183.800, 77.222, 1.639,  2.590
-183.800, 77.167, 1.647,  2.623
-183.800, 77.112, 1.654,  2.656
-183.800, 77.057, 1.662,  2.689
-183.800, 77.001, 1.669,  2.722
-183.800, 76.945, 1.677,  2.755
-183.800, 76.889, 1.684,  2.788
-183.800, 76.833, 1.691,  2.821
-183.800, 76.776, 1.699,  2.854
-183.800, 76.720, 1.706,  2.887
-183.800, 76.662, 1.713,  2.920
-183.800, 76.605, 1.721,  2.953
-183.800, 76.548, 1.728,  2.986
-183.800, 76.490, 1.735,  3.019
-183.800, 76.432, 1.742,  3.052
-183.800, 76.374, 1.749,  3.085
-183.800, 76.315, 1.757,  3.118
-183.800, 76.256, 1.764,  3.151
-183.800, 76.197, 1.771,  3.184
-183.800, 76.138, 1.778,  3.217
-183.800, 76.079, 1.785,  3.250
-183.800, 76.019, 1.793,  3.283
-183.800, 75.959, 1.800,  3.316
-183.799, 75.899, 1.805,  3.349
-183.795, 75.839, 1.805,  3.382
-183.788, 75.779, 1.800,  3.415
-183.780, 75.719, 1.803,  3.448
-183.772, 75.659, 1.808,  3.481
-183.763, 75.599, 1.815,  3.514
-183.754, 75.539, 1.822,  3.547
-183.744, 75.478, 1.830,  3.580
-183.734, 75.417, 1.839,  3.613
-183.724, 75.356, 1.848,  3.646
-183.713, 75.295, 1.857,  3.679
-183.702, 75.234, 1.867,  3.712
-183.690, 75.172, 1.876,  3.745
-183.678, 75.110, 1.886,  3.778
-183.665, 75.048, 1.895,  3.811
-183.652, 74.985, 1.905,  3.844
-183.639, 74.922, 1.914,  3.877
-183.625, 74.860, 1.923,  3.910
-183.610, 74.796, 1.932,  3.943
-183.596, 74.733, 1.941,  3.976
-183.580, 74.670, 1.949,  4.009
-183.565, 74.606, 1.957,  4.042
-183.548, 74.542, 1.965,  4.075
-183.532, 74.478, 1.973,  4.108
-183.514, 74.414, 1.981,  4.141
-183.497, 74.350, 1.988,  4.174
-183.479, 74.286, 1.996,  4.207
-183.460, 74.221, 2.003,  4.240
-183.441, 74.156, 2.010,  4.273
-183.422, 74.092, 2.017,  4.306
-183.402, 74.027, 2.024,  4.339
-183.381, 73.962, 2.031,  4.372
-183.360, 73.897, 2.038,  4.405
-183.339, 73.832, 2.044,  4.438
-183.317, 73.767, 2.051,  4.471
-183.294, 73.702, 2.058,  4.504
-183.271, 73.636, 2.065,  4.537
-183.248, 73.571, 2.072,  4.570
-183.224, 73.506, 2.079,  4.603
-183.200, 73.440, 2.085,  4.636
-183.175, 73.375, 2.092,  4.669
-183.149, 73.309, 2.099,  4.702
-183.123, 73.244, 2.106,  4.735
-183.097, 73.178, 2.113,  4.768
-183.070, 73.112, 2.120,  4.801
-183.042, 73.047, 2.127,  4.834
-183.014, 72.981, 2.134,  4.867
-182.985, 72.915, 2.141,  4.900
-182.956, 72.849, 2.148,  4.933
-182.926, 72.783, 2.156,  4.966
-182.896, 72.718, 2.163,  4.999
-182.865, 72.652, 2.170,  5.032
-182.834, 72.586, 2.177,  5.065
-182.802, 72.520, 2.184,  5.098
-182.769, 72.454, 2.191,  5.131
-182.736, 72.388, 2.198,  5.164
-182.703, 72.323, 2.205,  5.197
-182.668, 72.257, 2.212,  5.230
-182.634, 72.191, 2.219,  5.263
-182.598, 72.125, 2.226,  5.296
-182.562, 72.060, 2.233,  5.329
-182.526, 71.994, 2.240,  5.362
-182.489, 71.928, 2.248,  5.395
-182.451, 71.863, 2.255,  5.428
-182.413, 71.798, 2.262,  5.461
-182.374, 71.732, 2.269,  5.494
-182.335, 71.667, 2.276,  5.527
-182.295, 71.602, 2.282,  5.560
-182.254, 71.537, 2.289,  5.593
-182.213, 71.472, 2.296,  5.626
-182.171, 71.407, 2.303,  5.659
-182.129, 71.342, 2.310,  5.692
-182.086, 71.277, 2.317,  5.725
-182.042, 71.213, 2.324,  5.758
-181.998, 71.148, 2.331,  5.791
-181.953, 71.084, 2.338,  5.824
-181.908, 71.020, 2.345,  5.857
-181.862, 70.956, 2.352,  5.890
-181.816, 70.892, 2.358,  5.923
-181.768, 70.828, 2.365,  5.956
-181.721, 70.765, 2.372,  5.989
-181.672, 70.701, 2.379,  6.022
-181.623, 70.638, 2.385,  6.055
-181.573, 70.575, 2.392,  6.088
-181.523, 70.512, 2.399,  6.121
-181.472, 70.450, 2.405,  6.154
-181.421, 70.388, 2.411,  6.187
-181.369, 70.325, 2.418,  6.220
-181.316, 70.264, 2.424,  6.253
-181.263, 70.202, 2.430,  6.286
-181.209, 70.141, 2.437,  6.319
-181.155, 70.079, 2.448,  6.352
-181.101, 70.017, 2.460,  6.385
-181.047, 69.954, 2.471,  6.418
-180.993, 69.891, 2.481,  6.451
-180.942, 69.826, 2.494,  6.484
-180.895, 69.757, 2.496,  6.517
-180.850, 69.687, 2.491,  6.550
-180.808, 69.615, 2.480,  6.583
-180.768, 69.543, 2.479,  6.616
-180.729, 69.469, 2.483,  6.649
-180.690, 69.395, 2.488,  6.682
-180.652, 69.321, 2.495,  6.715
-180.614, 69.246, 2.502,  6.748
-180.577, 69.171, 2.512,  6.781
-180.540, 69.095, 2.524,  6.814
-180.502, 69.019, 2.537,  6.847
-180.464, 68.942, 2.549,  6.880
-180.427, 68.865, 2.562,  6.913
-180.391, 68.787, 2.561,  6.946
-180.356, 68.708, 2.567,  6.979
-180.322, 68.629, 2.575,  7.012
-180.288, 68.549, 2.584,  7.045
-180.255, 68.469, 2.592,  7.078
-180.223, 68.388, 2.601,  7.111
-180.191, 68.306, 2.609,  7.144
-180.160, 68.224, 2.618,  7.177
-180.129, 68.142, 2.627,  7.210
-180.099, 68.059, 2.636,  7.243
-180.069, 67.975, 2.645,  7.276
-180.040, 67.891, 2.653,  7.309
-180.012, 67.806, 2.662,  7.342
-179.984, 67.721, 2.671,  7.375
-179.957, 67.636, 2.680,  7.408
-179.930, 67.549, 2.688,  7.441
-179.905, 67.463, 2.697,  7.474
-179.879, 67.376, 2.706,  7.507
-179.855, 67.288, 2.714,  7.540
-179.831, 67.200, 2.723,  7.573
-179.808, 67.111, 2.732,  7.606
-179.785, 67.022, 2.740,  7.639
-179.763, 66.933, 2.749,  7.672
-179.742, 66.843, 2.758,  7.705
-179.722, 66.752, 2.766,  7.738
-179.702, 66.661, 2.775,  7.771
-179.683, 66.570, 2.784,  7.804
-179.665, 66.478, 2.792,  7.837
-179.647, 66.386, 2.801,  7.870
-179.631, 66.293, 2.810,  7.903
-179.615, 66.200, 2.819,  7.936
-179.599, 66.106, 2.828,  7.969
-179.585, 66.012, 2.837,  8.002
-179.571, 65.918, 2.847,  8.035
-179.558, 65.823, 2.856,  8.068
-179.546, 65.728, 2.865,  8.101
-179.535, 65.632, 2.874,  8.134
-179.525, 65.536, 2.884,  8.167
-179.515, 65.439, 2.893,  8.200
-179.506, 65.342, 2.903,  8.233
-179.498, 65.245, 2.912,  8.266
-179.491, 65.147, 2.922,  8.299
-179.485, 65.049, 2.932,  8.332
-179.480, 64.951, 2.941,  8.365
-179.476, 64.852, 2.951,  8.398
-179.472, 64.753, 2.961,  8.431
-179.469, 64.653, 2.971,  8.464
-179.468, 64.553, 2.981,  8.497
-179.467, 64.453, 2.990,  8.530
-179.467, 64.352, 3.000,  8.563
-179.468, 64.252, 3.010,  8.596
-179.470, 64.150, 3.020,  8.629
-179.473, 64.049, 3.030,  8.662
-179.477, 63.947, 3.041,  8.695
-179.482, 63.845, 3.051,  8.728
-179.488, 63.742, 3.061,  8.761
-179.495, 63.640, 3.071,  8.794
-179.503, 63.537, 3.081,  8.827
-179.512, 63.434, 3.092,  8.860
-179.522, 63.330, 3.102,  8.893
-179.533, 63.226, 3.112,  8.926
-179.545, 63.122, 3.123,  8.959
-179.558, 63.018, 3.133,  8.992
-179.572, 62.914, 3.144,  9.025
-179.587, 62.809, 3.154,  9.058
-179.603, 62.704, 3.165,  9.091
-179.621, 62.599, 3.175,  9.124
-179.639, 62.494, 3.186,  9.157
-179.659, 62.389, 3.196,  9.190
-179.679, 62.283, 3.207,  9.223
-179.701, 62.178, 3.218,  9.256
-179.724, 62.072, 3.228,  9.289
-179.748, 61.966, 3.239,  9.322
-179.773, 61.860, 3.250,  9.355
-179.799, 61.754, 3.260,  9.388
-179.827, 61.648, 3.271,  9.421
-179.855, 61.542, 3.282,  9.454
-179.885, 61.436, 3.293,  9.487
-179.916, 61.329, 3.303,  9.520
-179.948, 61.223, 3.314,  9.553
-179.982, 61.117, 3.325,  9.586
-180.016, 61.010, 3.336,  9.619
-180.052, 60.904, 3.347,  9.652
-180.089, 60.798, 3.357,  9.685
-180.127, 60.692, 3.368,  9.718
-180.166, 60.586, 3.379,  9.751
-180.207, 60.480, 3.390,  9.784
-180.249, 60.374, 3.401,  9.817
-180.292, 60.268, 3.412,  9.850
-180.336, 60.162, 3.423,  9.883
-180.382, 60.056, 3.434,  9.916
-180.429, 59.951, 3.444,  9.949
-180.477, 59.846, 3.455,  9.982
-180.526, 59.740, 3.466, 10.015
-180.577, 59.636, 3.477, 10.048
-180.629, 59.531, 3.488, 10.081
-180.682, 59.427, 3.499, 10.114
-180.737, 59.322, 3.510, 10.147
-180.792, 59.218, 3.520, 10.180
-180.849, 59.115, 3.531, 10.213
-180.908, 59.012, 3.542, 10.246
-180.968, 58.909, 3.553, 10.279
-181.029, 58.806, 3.563, 10.312
-181.091, 58.704, 3.574, 10.345
-181.154, 58.602, 3.585, 10.378
-181.219, 58.500, 3.595, 10.411
-181.285, 58.399, 3.606, 10.444
-181.349, 58.296, 3.634, 10.477
-181.407, 58.189, 3.644, 10.510
-181.460, 58.080, 3.643, 10.543
-181.508, 57.969, 3.631, 10.576
-181.552, 57.856, 3.625, 10.609
-181.594, 57.742, 3.630, 10.642
-181.636, 57.627, 3.644, 10.675
-181.679, 57.513, 3.670, 10.708
-181.724, 57.398, 3.693, 10.741
-181.766, 57.282, 3.699, 10.774
-181.804, 57.164, 3.698, 10.807
-181.840, 57.046, 3.708, 10.840
-181.874, 56.926, 3.721, 10.873
-181.908, 56.806, 3.735, 10.906
-181.940, 56.684, 3.750, 10.939
-181.970, 56.562, 3.765, 10.972
-182.000, 56.439, 3.781, 11.005
-182.027, 56.315, 3.796, 11.038
-182.054, 56.191, 3.812, 11.071
-182.079, 56.065, 3.827, 11.104
-182.103, 55.939, 3.842, 11.137
-182.126, 55.812, 3.857, 11.170
-182.147, 55.684, 3.871, 11.203
-182.167, 55.556, 3.885, 11.236
-182.185, 55.426, 3.899, 11.269
-182.201, 55.297, 3.912, 11.302
-182.217, 55.166, 3.925, 11.335
-182.230, 55.035, 3.938, 11.368
-182.243, 54.904, 3.951, 11.401
-182.253, 54.772, 3.963, 11.434
-182.262, 54.639, 3.975, 11.467
-182.270, 54.506, 3.988, 11.500
-182.276, 54.372, 4.000, 11.533
-182.280, 54.238, 4.012, 11.566
-182.283, 54.104, 4.024, 11.599
-182.284, 53.969, 4.036, 11.632
-182.283, 53.833, 4.048, 11.665
-182.281, 53.697, 4.060, 11.698
-182.277, 53.561, 4.072, 11.731
-182.271, 53.425, 4.085, 11.764
-182.264, 53.288, 4.097, 11.797
-182.255, 53.151, 4.110, 11.830
-182.244, 53.013, 4.122, 11.863
-182.231, 52.876, 4.135, 11.896
-182.217, 52.738, 4.148, 11.929
-182.201, 52.600, 4.161, 11.962
-182.183, 52.461, 4.174, 11.995
-182.163, 52.322, 4.187, 12.028
-182.142, 52.184, 4.201, 12.061
-182.118, 52.045, 4.214, 12.094
-182.093, 51.906, 4.228, 12.127
-182.066, 51.766, 4.241, 12.160
-182.037, 51.627, 4.255, 12.193
-182.006, 51.488, 4.269, 12.226
-181.974, 51.348, 4.282, 12.259
-181.939, 51.209, 4.296, 12.292
-181.902, 51.070, 4.310, 12.325
-181.864, 50.930, 4.324, 12.358
-181.824, 50.791, 4.338, 12.391
-181.781, 50.652, 4.351, 12.424
-181.737, 50.513, 4.365, 12.457
-181.691, 50.374, 4.379, 12.490
-181.642, 50.235, 4.393, 12.523
-181.592, 50.097, 4.407, 12.556
-181.540, 49.958, 4.421, 12.589
-181.491, 49.818, 4.453, 12.622
-181.447, 49.676, 4.466, 12.655
-181.409, 49.532, 4.474, 12.688
-181.375, 49.387, 4.479, 12.721
-181.345, 49.240, 4.474, 12.754
-181.320, 49.093, 4.467, 12.787
-181.294, 48.945, 4.495, 12.820
-181.269, 48.797, 4.505, 12.853
-181.249, 48.647, 4.504, 12.886
-181.232, 48.497, 4.513, 12.919
-181.218, 48.347, 4.528, 12.952
-181.206, 48.195, 4.544, 12.985
-181.196, 48.043, 4.562, 13.018
-181.188, 47.890, 4.582, 13.051
-181.182, 47.736, 4.601, 13.084
-181.178, 47.581, 4.622, 13.117
-181.177, 47.426, 4.642, 13.150
-181.178, 47.270, 4.662, 13.183
-181.181, 47.114, 4.683, 13.216
-181.186, 46.957, 4.703, 13.249
-181.193, 46.799, 4.722, 13.282
-181.200, 46.640, 4.756, 13.315
-181.207, 46.481, 4.781, 13.348
-181.218, 46.321, 4.792, 13.381
-181.233, 46.162, 4.800, 13.414
-181.250, 46.002, 4.813, 13.447
-181.270, 45.841, 4.828, 13.480
-181.292, 45.681, 4.843, 13.513
-181.311, 45.520, 4.877, 13.546
-181.326, 45.357, 4.902, 13.579
-181.341, 45.194, 4.924, 13.612
-181.357, 45.030, 4.942, 13.645
-181.376, 44.866, 4.951, 13.678
-181.401, 44.702, 4.948, 13.711
-181.423, 44.538, 4.971, 13.744
-181.439, 44.373, 4.978, 13.777
-181.450, 44.208, 4.983, 13.810
-181.457, 44.041, 4.988, 13.843
-181.459, 43.875, 4.986, 13.876
-181.456, 43.709, 4.979, 13.909
-181.450, 43.542, 4.985, 13.942
-181.446, 43.375, 5.019, 13.975
-181.447, 43.207, 5.047, 14.008
-181.447, 43.038, 5.072, 14.041
-181.444, 42.868, 5.087, 14.074
-181.437, 42.699, 5.075, 14.107
-181.424, 42.531, 5.040, 14.140
-181.413, 42.364, 5.040, 14.173
-181.408, 42.196, 5.037, 14.206
-181.405, 42.028, 5.032, 14.239
-181.401, 41.861, 5.027, 14.272
-181.398, 41.694, 5.026, 14.305
-181.395, 41.526, 5.028, 14.338
-181.392, 41.358, 5.034, 14.371
-181.389, 41.190, 5.044, 14.404
-181.386, 41.022, 5.058, 14.437
-181.383, 40.853, 5.076, 14.470
-181.380, 40.683, 5.097, 14.503
-181.380, 40.512, 5.122, 14.536
-181.384, 40.341, 5.143, 14.569
-181.385, 40.168, 5.181, 14.602
-181.384, 39.994, 5.220, 14.635
-181.384, 39.819, 5.258, 14.668
-181.383, 39.642, 5.298, 14.701
-181.382, 39.465, 5.339, 14.734
-181.385, 39.286, 5.377, 14.767
-181.388, 39.105, 5.422, 14.800
-181.389, 38.923, 5.467, 14.833
-181.390, 38.739, 5.510, 14.866
-181.390, 38.555, 5.552, 14.899
-181.391, 38.368, 5.592, 14.932
-181.391, 38.181, 5.631, 14.965
-181.392, 37.992, 5.667, 14.998
-181.392, 37.802, 5.702, 15.031
-181.393, 37.612, 5.734, 15.064
-181.393, 37.420, 5.763, 15.097
-181.394, 37.227, 5.790, 15.130
-181.391, 37.034, 5.810, 15.163
-181.390, 36.839, 5.837, 15.196
-181.390, 36.644, 5.858, 15.229
-181.389, 36.449, 5.876, 15.262
-181.389, 36.253, 5.892, 15.295
-181.388, 36.056, 5.906, 15.328
-181.388, 35.859, 5.918, 15.361
-181.388, 35.661, 5.929, 15.394
-181.387, 35.464, 5.939, 15.427
-181.387, 35.266, 5.948, 15.460
-181.387, 35.067, 5.957, 15.493
-181.389, 34.869, 5.963, 15.526
-181.390, 34.670, 5.973, 15.559
-181.390, 34.471, 5.982, 15.592
-181.391, 34.271, 5.991, 15.625
-181.391, 34.071, 6.000, 15.658
-181.392, 33.871, 6.010, 15.691
-181.392, 33.670, 6.021, 15.724
-181.392, 33.469, 6.033, 15.757
-181.393, 33.268, 6.046, 15.790
-181.393, 33.066, 6.060, 15.823
-181.394, 32.864, 6.075, 15.856
-181.394, 32.661, 6.092, 15.889
-181.394, 32.457, 6.110, 15.922
-181.395, 32.253, 6.129, 15.955
-181.395, 32.048, 6.149, 15.988
-181.396, 31.843, 6.171, 16.021
-181.396, 31.636, 6.194, 16.054
-181.396, 31.429, 6.218, 16.087
-181.397, 31.221, 6.243, 16.120
-181.397, 31.012, 6.268, 16.153
-181.398, 30.803, 6.295, 16.186
-181.398, 30.592, 6.322, 16.219
-181.395, 30.381, 6.344, 16.252
-181.393, 30.168, 6.376, 16.285
-181.393, 29.955, 6.407, 16.318
-181.392, 29.741, 6.437, 16.351
-181.392, 29.525, 6.466, 16.384
-181.387, 29.309, 6.489, 16.417
-181.385, 29.092, 6.520, 16.450
-181.384, 28.874, 6.548, 16.483
-181.382, 28.655, 6.575, 16.516
-181.380, 28.435, 6.601, 16.549
-181.382, 28.215, 6.622, 16.582
-181.382, 27.993, 6.646, 16.615
-181.381, 27.771, 6.670, 16.648
-181.381, 27.548, 6.692, 16.681
-181.380, 27.325, 6.713, 16.714
-181.383, 27.101, 6.730, 16.747
-181.383, 26.876, 6.751, 16.780
-181.384, 26.650, 6.771, 16.813
-181.384, 26.424, 6.790, 16.846
-181.384, 26.197, 6.809, 16.879
-181.385, 25.970, 6.828, 16.912
-181.385, 25.742, 6.846, 16.945
-181.385, 25.513, 6.865, 16.978
-181.385, 25.284, 6.883, 17.011
-181.386, 25.054, 6.902, 17.044
-181.386, 24.824, 6.922, 17.077
-181.386, 24.592, 6.942, 17.110
-181.387, 24.360, 6.962, 17.143
-181.387, 24.128, 6.983, 17.176
-181.387, 23.895, 7.005, 17.209
-181.388, 23.660, 7.027, 17.242
-181.388, 23.426, 7.049, 17.275
-181.388, 23.190, 7.072, 17.308
-181.389, 22.954, 7.096, 17.341
-181.386, 22.717, 7.117, 17.374
-181.385, 22.479, 7.142, 17.407
-181.385, 22.240, 7.168, 17.440
-181.384, 22.001, 7.193, 17.473
-181.384, 21.760, 7.219, 17.506
-181.383, 21.519, 7.244, 17.539
-181.382, 21.277, 7.270, 17.572
-181.382, 21.034, 7.296, 17.605
-181.381, 20.790, 7.321, 17.638
-181.381, 20.545, 7.347, 17.671
-181.380, 20.299, 7.373, 17.704
-181.380, 20.053, 7.398, 17.737
-181.379, 19.806, 7.424, 17.770
-181.379, 19.558, 7.449, 17.803
-181.378, 19.309, 7.474, 17.836
-181.378, 19.059, 7.499, 17.869
-181.377, 18.808, 7.524, 17.902
-181.376, 18.557, 7.549, 17.935
-181.376, 18.305, 7.574, 17.968
-181.375, 18.052, 7.599, 18.001
-181.375, 17.798, 7.623, 18.034
-181.374, 17.543, 7.648, 18.067
-181.374, 17.287, 7.672, 18.100
-181.373, 17.031, 7.696, 18.133
-181.372, 16.774, 7.721, 18.166
-181.372, 16.516, 7.745, 18.199
-181.371, 16.257, 7.769, 18.232
-181.371, 15.998, 7.793, 18.265
-181.370, 15.737, 7.818, 18.298
-181.370, 15.476, 7.842, 18.331
-181.369, 15.214, 7.867, 18.364
-181.369, 14.951, 7.892, 18.397
-181.368, 14.688, 7.917, 18.430
-181.367, 14.423, 7.942, 18.463
-181.367, 14.158, 7.967, 18.496
-181.366, 13.891, 7.993, 18.529
-181.366, 13.624, 8.019, 18.562
-181.365, 13.356, 8.045, 18.595
-181.365, 13.088, 8.071, 18.628
-181.364, 12.818, 8.098, 18.661
-181.363, 12.547, 8.124, 18.694
-181.363, 12.276, 8.151, 18.727
-181.362, 12.003, 8.179, 18.760
-181.362, 11.730, 8.206, 18.793
-181.361, 11.456, 8.234, 18.826
-181.360, 11.181, 8.261, 18.859
-181.360, 10.904, 8.289, 18.892
-181.359, 10.627, 8.317, 18.925
-181.359, 10.350, 8.345, 18.958
-181.358, 10.071, 8.374, 18.991
-181.358, 9.791, 8.402, 19.024
-181.357, 9.510, 8.430, 19.057
-181.356, 9.228, 8.459, 19.090
-181.356, 8.946, 8.488, 19.123
-181.355, 8.662, 8.516, 19.156
-181.355, 8.377, 8.545, 19.189
-181.354, 8.092, 8.574, 19.222
-181.353, 7.805, 8.603, 19.255
-181.353, 7.518, 8.631, 19.288
-181.352, 7.229, 8.660, 19.321
-181.352, 6.940, 8.689, 19.354
-181.351, 6.649, 8.718, 19.387
-181.351, 6.358, 8.747, 19.420
-181.350, 6.066, 8.776, 19.453
-181.349, 5.773, 8.806, 19.486
-181.349, 5.478, 8.835, 19.519
-181.348, 5.183, 8.864, 19.552
-181.348, 4.887, 8.893, 19.585
-181.347, 4.590, 8.923, 19.618
-181.346, 4.291, 8.952, 19.651
-181.346, 3.992, 8.982, 19.684
-181.345, 3.692, 9.012, 19.717
-181.345, 3.391, 9.042, 19.750
-181.344, 3.089, 9.072, 19.783
-181.344, 2.786, 9.102, 19.816
-181.343, 2.482, 9.132, 19.849
-181.342, 2.176, 9.162, 19.882
-181.342, 1.870, 9.192, 19.915
-181.341, 1.563, 9.223, 19.948
-181.341, 1.255, 9.254, 19.981
-181.340, 0.946, 9.284, 20.014
-181.339, 0.635, 9.315, 20.047
-181.339, 0.324, 9.346, 20.080
-181.338, 0.012, 9.377, 20.113
-181.338, -0.302, 9.409, 20.146
-181.337, -0.616, 9.440, 20.179
-181.336, -0.932, 9.472, 20.212
-181.336, -1.248, 9.503, 20.245
-181.335, -1.566, 9.535, 20.278
-181.335, -1.884, 9.567, 20.311
-181.334, -2.204, 9.599, 20.344
-181.334, -2.525, 9.631, 20.377
-181.333, -2.847, 9.664, 20.410
-181.332, -3.170, 9.696, 20.443
-181.332, -3.494, 9.728, 20.476
-181.331, -3.819, 9.761, 20.509
-181.331, -4.145, 9.794, 20.542
-181.330, -4.472, 9.827, 20.575
-181.329, -4.801, 9.860, 20.608
-181.329, -5.130, 9.893, 20.641
-181.328, -5.461, 9.926, 20.674
-181.328, -5.792, 9.959, 20.707
-181.327, -6.125, 9.992, 20.740
-181.327, -6.459, 10.026, 20.773
-181.326, -6.794, 10.059, 20.806
-181.325, -7.130, 10.093, 20.839
-181.325, -7.468, 10.127, 20.872
-181.324, -7.806, 10.160, 20.905
-181.324, -8.146, 10.194, 20.938
-181.323, -8.486, 10.228, 20.971
-181.322, -8.828, 10.263, 21.004
-181.322, -9.171, 10.297, 21.037
-181.321, -9.515, 10.331, 21.070
-181.321, -9.860, 10.366, 21.103
-181.320, -10.207, 10.400, 21.136
-181.320, -10.554, 10.435, 21.169
-181.319, -10.903, 10.470, 21.202
-181.318, -11.253, 10.505, 21.235
-181.318, -11.604, 10.540, 21.268
-181.317, -11.956, 10.575, 21.301
-181.317, -12.310, 10.610, 21.334
-181.316, -12.664, 10.646, 21.367
-181.315, -13.020, 10.681, 21.400
-181.315, -13.377, 10.717, 21.433
-181.314, -13.735, 10.753, 21.466
-181.314, -14.094, 10.789, 21.499
-181.313, -14.455, 10.825, 21.532
-181.313, -14.817, 10.861, 21.565
-181.312, -15.180, 10.897, 21.598
-181.311, -15.544, 10.934, 21.631
-181.311, -15.909, 10.971, 21.664
-181.310, -16.276, 11.007, 21.697
-181.310, -16.644, 11.044, 21.730
-181.309, -17.013, 11.081, 21.763
-181.308, -17.383, 11.118, 21.796
-181.308, -17.755, 11.156, 21.829
-181.307, -18.128, 11.193, 21.862
-181.307, -18.502, 11.231, 21.895
-181.306, -18.877, 11.268, 21.928
-181.305, -19.253, 11.306, 21.961
-181.305, -19.631, 11.344, 21.994
-181.304, -20.010, 11.382, 22.027
-181.304, -20.391, 11.420, 22.060
-181.303, -20.772, 11.458, 22.093
-181.303, -21.155, 11.497, 22.126
-181.302, -21.540, 11.536, 22.159
-181.301, -21.925, 11.575, 22.192
-181.301, -22.312, 11.614, 22.225
-181.300, -22.700, 11.653, 22.258
-181.300, -23.089, 11.693, 22.291
-181.299, -23.480, 11.733, 22.324
-181.298, -23.872, 11.773, 22.357
-181.298, -24.266, 11.813, 22.390
-181.297, -24.661, 11.853, 22.423
-181.297, -25.057, 11.894, 22.456
-181.296, -25.454, 11.935, 22.489
-181.296, -25.853, 11.976, 22.522
-181.295, -26.253, 12.017, 22.555
-181.294, -26.655, 12.058, 22.588
-181.294, -27.058, 12.100, 22.621
-181.293, -27.462, 12.141, 22.654
-181.293, -27.868, 12.183, 22.687
-181.292, -28.275, 12.225, 22.720
-181.292, -28.684, 12.267, 22.753
-181.291, -29.094, 12.309, 22.786
-181.290, -29.505, 12.352, 22.819
-181.290, -29.918, 12.394, 22.852
-181.289, -30.332, 12.436, 22.885
-181.289, -30.748, 12.479, 22.918
-181.288, -31.165, 12.522, 22.951
-181.288, -31.583, 12.564, 22.984
-181.287, -32.003, 12.607, 23.017
-181.287, -32.425, 12.650, 23.050
